# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,-0.0,0,-0.0,113.18099105516228,0.0,-0.04094550760181775,-24.422703699870745,0.0,0.0
 0.07094745319050239,-0.012583852785546315,-0.17736863297625594,-2.4999999999999996,113.18099105516228,0.0,-0.04094550760181775,-24.422703699870745,0.0,0.0
 0.10033427786826195,-0.025167418288363996,-0.42820432764691085,-8.535651518025068,113.21051249709645,0.0,-0.03798491524320851,-26.326240129726088,1.0045808711177076,34.184736940224475
 0.12288226638968877,-0.03775012848266609,-0.558041360644877,-5.758253463477908,113.23789812818252,0.0,-0.03503018926808953,-28.54680550958204,1.2145487416785485,9.312044414130934
 0.14188927326617226,-0.05033141467000627,-0.6619288491396528,-5.465746877974306,113.26315123052818,0.0,-0.0320801351075783,-31.171938542234184,1.3286206770880482,6.001572796326789
 0.15863254083862793,-0.0629107075322974,-0.7513045352620001,-5.338007395245787,113.28627451159838,0.0,-0.02913355749506629,-34.32467868605981,1.381049485719492,3.1313367241227463
 0.17376701319247267,-0.07548743718458244,-0.830998885077752,-5.2657501333706165,113.30727010422441,0.0,-0.026189261992347678,-38.183588384132136,1.3872695482965995,0.4109864177410424
 0.18768168075502784,-0.08806103322758045,-0.90362173486875,-5.219158090878758,113.32613956603181,0.0,-0.02324605020964718,-43.01806074500334,1.3560842702551192,-2.2411802438888953
 0.2006299327618555,-0.10063092480006663,-0.9707790337922079,-5.1865918958053605,113.34288387876747,0.0,-0.020302721554277845,-49.25448035755073,1.2931716749733477,-4.858771303539474
 0.2127877258030592,-0.11319654063109476,-1.0335441464122865,-5.162541623085935,113.35750344720853,0.0,-0.0173580715922825,-57.6100861598362,1.2024853846023025,-7.459107920631833
 0.22428313275154732,-0.12575730909212046,-1.0926771463865153,-5.144054511441718,113.36999809779107,0.0,-0.014410891863636333,-69.39195779571048,1.0869254684535903,-10.052703368097024
 0.23521280428500596,-0.13831265824904124,-1.1487398425913808,-5.129403572032583,113.38036707695886,0.0,-0.011459966453074202,-87.26029034157811,0.9486999802363509,-12.64681082080958
 0.24565179902798429,-0.1508620159142129,-1.202161508282475,-5.117510546408473,113.38860904923138,0.0,-0.00850407556727901,-117.59067662188743,0.7895369693569347,-15.246967241407559
 0.25565978150537294,-0.16340480969843754,-1.2532789513333957,-5.107667121361565,113.39472209476303,0.0,-0.005541988043379631,-180.44066356198365,0.6108169699023575,-17.857745040857626
 0.26528510479332595,-0.17594046706301478,-1.3023622157467454,-5.0993886589536075,113.39870370693222,0.0,-0.0025724681638407713,-388.73173011671804,0.4136600974401105,-20.483142910016028
 0.2745675985048744,-0.18846841537183467,-1.3496317582454986,-5.092332294278292,113.4005507891995,0.0,0.0004057440611946063,2464.607854162459,0.19898556623453686,-23.12681676675904
 0.283540531101702,-0.20098808194358803,-1.3952703240164384,-5.086248590240739,113.40025965199509,0.0,0.0033938677702578758,294.6490752419671,-0.03244615974323037,-25.79220600181368
 0.2922320270635061,-0.2134988941041143,-1.4394313954130202,-5.0809517246114515,113.3978260090331,0.0,0.006393213802025356,156.41585452424604,-0.2800027719825628,-28.482624087642986
 0.30066611331437126,-0.22600027923892577,-1.4822453509446951,-5.076300414556826,113.3932449734558,0.0,0.009405045751784517,106.32590488039462,-0.5431573072696437,-31.201309479149156
 0.30886350697092513,-0.2384916648459467,-1.52382405071324,-5.072185320184345,113.38651105351121,0.0,0.012430661693715097,80.44624048497731,-0.8214708511895273,-33.951467451776
 0.3168422185179848,-0.250972478588496,-1.5642643137222787,-5.068520496137254,113.37761814794848,0.0,0.015471371843091598,64.63550938739334,-1.1145791535749143,-36.73629515951167
 0.32461802066340784,-0.2634421483485716,-1.6036505979534783,-5.065237450053033,113.36655954112165,0.0,0.01852850053504329,53.97090812117698,-1.4221821260396292,-39.55900197972165
 0.3322048177136814,-0.27590010228045064,-1.6420570959427299,-5.0622809249743685,113.35332789759342,0.0,0.02160339167619952,46.28902789841565,-1.7440355186176224,-42.4228288229206
 0.3396149401099161,-0.2883457688646547,-1.679549394558988,-5.059605848792596,113.33791525649846,0.0,0.02469740535879329,40.49008328901072,-2.07994419941005,-45.33105700968058
 0.3468593818609081,-0.30077857696232807,-1.716185804927062,-5.057175090552317,113.32031302553646,0.0,0.027811921249635926,35.95580438417539,-2.4297567110096012,-48.28702108780863
 0.35394799384658165,-0.31319795587004945,-1.7520184392687252,-5.0549577849772005,113.30051197452423,0.0,0.03094833987222008,32.3119108853274,-2.793360823282347,-51.29411978079884
 0.3608896426195345,-0.3256033353751382,-1.7870940911652822,-5.0529280641832965,113.27850222863803,0.0,0.034108083114160886,29.318563481065965,-3.17067984942787,-54.355822152179975
 0.36769234194444445,-0.3379941458114755,-1.8214549614099462,-5.051064085522974,113.25427326122487,0.0,0.037292595198349494,26.814974787387772,-3.5616696043640355,-57.475677854002576
 0.3743633625855518,-0.3503698181159032,-1.8551392613249873,-5.04934727790763,113.22781388629032,0.0,0.04050334496656568,24.68931889021686,-3.96631585450291,-60.657322456088984
 0.3809093245827555,-0.36272978388522736,-1.8881817179207756,-5.047761751428342,113.19911225049451,0.0,0.04374182647996254,22.86141390227691,-4.384632206552581,-63.90448832858606
 0.3873362753132602,-0.37507347543387415,-1.9206139997400373,-5.046293830342599,113.1681558248371,0.0,0.04700956060809107,21.272268599504514,-4.816658312079547,-67.22100785313471
